-2, -2, 0.00031648
-2, -1.92, 0.000316812
-2, -1.84, 0.000317538
-2, -1.76, 0.000319137
-2, -1.68, 0.000322697
-2, -1.6, 0.000330834
-2, -1.52, 0.00035057
-2, -1.44, 0.00040551
-2, -1.36, 0.000621626
-2, -1.28, 0.00260405
-2, -1.2, 0.0314256
-2, -1.12, 0.18847
-2, -1.04, 0.50641
-2, -0.96, 0.748092
-2, -0.88, 0.80126
-2, -0.8, 0.827847
-2, -0.72, 0.852065
-2, -0.64, 0.872441
-2, -0.56, 0.886123
-2, -0.48, 0.893684
-2, -0.4, 0.897409
-2, -0.32, 0.899157
-2, -0.24, 0.899965
-2, -0.16, 0.900336
-2, -0.08, 0.900507
-2, 0, 0.900585
-2, 0.08, 0.900621
-2, 0.16, 0.900638
-2, 0.24, 0.900645
-2, 0.32, 0.900649
-2, 0.4, 0.90065
-2, 0.48, 0.900649
-2, 0.56, 0.900645
-2, 0.64, 0.900633
-2, 0.72, 0.900592
-2, 0.8, 0.900463
-2, 0.88, 0.900061
-2, 0.96, 0.898798
-2, 1.04, 0.89485
-2, 1.12, 0.883047
-2, 1.2, 0.85374
-2, 1.28, 0.801423
-2, 1.36, 0.756243
-2, 1.44, 0.647308
-2, 1.52, 0.163013
-2, 1.6, 0.00421314
-2, 1.68, 0.000241846
-2, 1.76, 0.000192459
-2, 1.84, 0.000184282
-2, 1.92, 0.000182102

-1.92, -2, 0.000316506
-1.92, -1.92, 0.000316869
-1.92, -1.84, 0.000317663
-1.92, -1.76, 0.000319413
-1.92, -1.68, 0.000323317
-1.92, -1.6, 0.000332282
-1.92, -1.52, 0.000354252
-1.92, -1.44, 0.000416956
-1.92, -1.36, 0.000680188
-1.92, -1.28, 0.00339706
-1.92, -1.2, 0.0421274
-1.92, -1.12, 0.210017
-1.92, -1.04, 0.536473
-1.92, -0.96, 0.759647
-1.92, -0.88, 0.804522
-1.92, -0.8, 0.830702
-1.92, -0.72, 0.854648
-1.92, -0.64, 0.874355
-1.92, -0.56, 0.887253
-1.92, -0.48, 0.894259
-1.92, -0.4, 0.897682
-1.92, -0.32, 0.899283
-1.92, -0.24, 0.900023
-1.92, -0.16, 0.900363
-1.92, -0.08, 0.900519
-1.92, 0, 0.900591
-1.92, 0.08, 0.900624
-1.92, 0.16, 0.900639
-1.92, 0.24, 0.900646
-1.92, 0.32, 0.900649
-1.92, 0.4, 0.90065
-1.92, 0.48, 0.900649
-1.92, 0.56, 0.900645
-1.92, 0.64, 0.900632
-1.92, 0.72, 0.900591
-1.92, 0.8, 0.90046
-1.92, 0.88, 0.90005
-1.92, 0.96, 0.898765
-1.92, 1.04, 0.894748
-1.92, 1.12, 0.882756
-1.92, 1.2, 0.853108
-1.92, 1.28, 0.800502
-1.92, 1.36, 0.755792
-1.92, 1.44, 0.642283
-1.92, 1.52, 0.1577
-1.92, 1.6, 0.00385232
-1.92, 1.68, 0.000239838
-1.92, 1.76, 0.000192221
-1.92, 1.84, 0.000184224
-1.92, 1.92, 0.000182085

-1.84, -2, 0.000316534
-1.84, -1.92, 0.000316931
-1.84, -1.84, 0.0003178
-1.84, -1.76, 0.000319715
-1.84, -1.68, 0.000323998
-1.84, -1.6, 0.000333883
-1.84, -1.52, 0.000358386
-1.84, -1.44, 0.000430279
-1.84, -1.36, 0.000754844
-1.84, -1.28, 0.00448868
-1.84, -1.2, 0.0558726
-1.84, -1.12, 0.233648
-1.84, -1.04, 0.567861
-1.84, -0.96, 0.768704
-1.84, -0.88, 0.807681
-1.84, -0.8, 0.833533
-1.84, -0.72, 0.857177
-1.84, -0.64, 0.876176
-1.84, -0.56, 0.888305
-1.84, -0.48, 0.894788
-1.84, -0.4, 0.897931
-1.84, -0.32, 0.899399
-1.84, -0.24, 0.900076
-1.84, -0.16, 0.900388
-1.84, -0.08, 0.900531
-1.84, 0, 0.900596
-1.84, 0.08, 0.900626
-1.84, 0.16, 0.90064
-1.84, 0.24, 0.900646
-1.84, 0.32, 0.900649
-1.84, 0.4, 0.90065
-1.84, 0.48, 0.900649
-1.84, 0.56, 0.900645
-1.84, 0.64, 0.900632
-1.84, 0.72, 0.90059
-1.84, 0.8, 0.900457
-1.84, 0.88, 0.90004
-1.84, 0.96, 0.898732
-1.84, 1.04, 0.894644
-1.84, 1.12, 0.882461
-1.84, 1.2, 0.85247
-1.84, 1.28, 0.799583
-1.84, 1.36, 0.755342
-1.84, 1.44, 0.637133
-1.84, 1.52, 0.152541
-1.84, 1.6, 0.00352045
-1.84, 1.68, 0.00023792
-1.84, 1.76, 0.000191988
-1.84, 1.84, 0.000184167
-1.84, 1.92, 0.000182068

-1.76, -2, 0.000316566
-1.76, -1.92, 0.000316999
-1.76, -1.84, 0.000317949
-1.76, -1.76, 0.000320046
-1.76, -1.68, 0.000324747
-1.76, -1.6, 0.000335656
-1.76, -1.52, 0.000363038
-1.76, -1.44, 0.000445892
-1.76, -1.36, 0.000851503
-1.76, -1.28, 0.00597261
-1.76, -1.2, 0.0722387
-1.76, -1.12, 0.261584
-1.76, -1.04, 0.601788
-1.76, -0.96, 0.775923
-1.76, -0.88, 0.810768
-1.76, -0.8, 0.836342
-1.76, -0.72, 0.859645
-1.76, -0.64, 0.877903
-1.76, -0.56, 0.889283
-1.76, -0.48, 0.895274
-1.76, -0.4, 0.898161
-1.76, -0.32, 0.899505
-1.76, -0.24, 0.900125
-1.76, -0.16, 0.90041
-1.76, -0.08, 0.900541
-1.76, 0, 0.900601
-1.76, 0.08, 0.900628
-1.76, 0.16, 0.900641
-1.76, 0.24, 0.900647
-1.76, 0.32, 0.900649
-1.76, 0.4, 0.90065
-1.76, 0.48, 0.900649
-1.76, 0.56, 0.900645
-1.76, 0.64, 0.900632
-1.76, 0.72, 0.900588
-1.76, 0.8, 0.900453
-1.76, 0.88, 0.900029
-1.76, 0.96, 0.898698
-1.76, 1.04, 0.894539
-1.76, 1.12, 0.882161
-1.76, 1.2, 0.851826
-1.76, 1.28, 0.798665
-1.76, 1.36, 0.754891
-1.76, 1.44, 0.631867
-1.76, 1.52, 0.147532
-1.76, 1.6, 0.00321603
-1.76, 1.68, 0.000236086
-1.76, 1.76, 0.000191761
-1.76, 1.84, 0.000184112
-1.76, 1.92, 0.000182052

-1.68, -2, 0.0003166
-1.68, -1.92, 0.000317073
-1.68, -1.84, 0.000318113
-1.68, -1.76, 0.000320409
-1.68, -1.68, 0.00032557
-1.68, -1.6, 0.000337621
-1.68, -1.52, 0.000368291
-1.68, -1.44, 0.000464324
-1.68, -1.36, 0.000978679
-1.68, -1.28, 0.00796256
-1.68, -1.2, 0.090409
-1.68, -1.12, 0.296614
-1.68, -1.04, 0.636206
-1.68, -0.96, 0.781822
-1.68, -0.88, 0.813801
-1.68, -0.8, 0.839128
-1.68, -0.72, 0.862045
-1.68, -0.64, 0.879538
-1.68, -0.56, 0.890191
-1.68, -0.48, 0.895722
-1.68, -0.4, 0.898371
-1.68, -0.32, 0.899602
-1.68, -0.24, 0.90017
-1.68, -0.16, 0.90043
-1.68, -0.08, 0.90055
-1.68, 0, 0.900605
-1.68, 0.08, 0.90063
-1.68, 0.16, 0.900642
-1.68, 0.24, 0.900647
-1.68, 0.32, 0.90065
-1.68, 0.4, 0.90065
-1.68, 0.48, 0.900649
-1.68, 0.56, 0.900645
-1.68, 0.64, 0.900631
-1.68, 0.72, 0.900587
-1.68, 0.8, 0.90045
-1.68, 0.88, 0.900018
-1.68, 0.96, 0.898663
-1.68, 1.04, 0.894431
-1.68, 1.12, 0.881857
-1.68, 1.2, 0.851176
-1.68, 1.28, 0.79775
-1.68, 1.36, 0.754439
-1.68, 1.44, 0.626498
-1.68, 1.52, 0.142672
-1.68, 1.6, 0.00293753
-1.68, 1.68, 0.000234333
-1.68, 1.76, 0.000191539
-1.68, 1.84, 0.000184057
-1.68, 1.92, 0.000182036

-1.6, -2, 0.000316637
-1.6, -1.92, 0.000317155
-1.6, -1.84, 0.000318291
-1.6, -1.76, 0.000320806
-1.6, -1.68, 0.000326476
-1.6, -1.6, 0.000339801
-1.6, -1.52, 0.000374239
-1.6, -1.44, 0.000486266
-1.6, -1.36, 0.00114872
-1.6, -1.28, 0.0106018
-1.6, -1.2, 0.109821
-1.6, -1.12, 0.340594
-1.6, -1.04, 0.668225
-1.6, -0.96, 0.786791
-1.6, -0.88, 0.816791
-1.6, -0.8, 0.841889
-1.6, -0.72, 0.864372
-1.6, -0.64, 0.88108
-1.6, -0.56, 0.891032
-1.6, -0.48, 0.896133
-1.6, -0.4, 0.898563
-1.6, -0.32, 0.899691
-1.6, -0.24, 0.90021
-1.6, -0.16, 0.900449
-1.6, -0.08, 0.900559
-1.6, 0, 0.900609
-1.6, 0.08, 0.900632
-1.6, 0.16, 0.900643
-1.6, 0.24, 0.900648
-1.6, 0.32, 0.90065
-1.6, 0.4, 0.90065
-1.6, 0.48, 0.900649
-1.6, 0.56, 0.900645
-1.6, 0.64, 0.900631
-1.6, 0.72, 0.900586
-1.6, 0.8, 0.900446
-1.6, 0.88, 0.900007
-1.6, 0.96, 0.898628
-1.6, 1.04, 0.894322
-1.6, 1.12, 0.881549
-1.6, 1.2, 0.850521
-1.6, 1.28, 0.796838
-1.6, 1.36, 0.753984
-1.6, 1.44, 0.621038
-1.6, 1.52, 0.137959
-1.6, 1.6, 0.00268337
-1.6, 1.68, 0.000232655
-1.6, 1.76, 0.000191323
-1.6, 1.84, 0.000184003
-1.6, 1.92, 0.00018202

-1.52, -2, 0.000316677
-1.52, -1.92, 0.000317244
-1.52, -1.84, 0.000318487
-1.52, -1.76, 0.000321242
-1.52, -1.68, 0.000327474
-1.52, -1.6, 0.000342226
-1.52, -1.52, 0.000381001
-1.52, -1.44, 0.000512627
-1.52, -1.36, 0.00137951
-1.52, -1.28, 0.0140863
-1.52, -1.2, 0.130178
-1.52, -1.12, 0.391059
-1.52, -1.04, 0.695904
-1.52, -0.96, 0.791115
-1.52, -0.88, 0.819747
-1.52, -0.8, 0.844622
-1.52, -0.72, 0.866619
-1.52, -0.64, 0.882532
-1.52, -0.56, 0.891811
-1.52, -0.48, 0.896511
-1.52, -0.4, 0.898739
-1.52, -0.32, 0.899772
-1.52, -0.24, 0.900248
-1.52, -0.16, 0.900466
-1.52, -0.08, 0.900567
-1.52, 0, 0.900613
-1.52, 0.08, 0.900634
-1.52, 0.16, 0.900644
-1.52, 0.24, 0.900648
-1.52, 0.32, 0.90065
-1.52, 0.4, 0.90065
-1.52, 0.48, 0.900649
-1.52, 0.56, 0.900645
-1.52, 0.64, 0.90063
-1.52, 0.72, 0.900585
-1.52, 0.8, 0.900442
-1.52, 0.88, 0.899995
-1.52, 0.96, 0.898592
-1.52, 1.04, 0.89421
-1.52, 1.12, 0.881236
-1.52, 1.2, 0.84986
-1.52, 1.28, 0.795928
-1.52, 1.36, 0.753527
-1.52, 1.44, 0.615503
-1.52, 1.52, 0.133392
-1.52, 1.6, 0.00245202
-1.52, 1.68, 0.000231048
-1.52, 1.76, 0.000191112
-1.52, 1.84, 0.00018395
-1.52, 1.92, 0.000182004

-1.44, -2, 0.000316722
-1.44, -1.92, 0.000317341
-1.44, -1.84, 0.000318701
-1.44, -1.76, 0.000321721
-1.44, -1.68, 0.000328574
-1.44, -1.6, 0.000344925
-1.44, -1.52, 0.000388718
-1.44, -1.44, 0.000544624
-1.44, -1.36, 0.00169679
-1.44, -1.28, 0.0187115
-1.44, -1.2, 0.151036
-1.44, -1.12, 0.439982
-1.44, -1.04, 0.718618
-1.44, -0.96, 0.794995
-1.44, -0.88, 0.822672
-1.44, -0.8, 0.847322
-1.44, -0.72, 0.868783
-1.44, -0.64, 0.883895
-1.44, -0.56, 0.892531
-1.44, -0.48, 0.896858
-1.44, -0.4, 0.898901
-1.44, -0.32, 0.899847
-1.44, -0.24, 0.900282
-1.44, -0.16, 0.900482
-1.44, -0.08, 0.900574
-1.44, 0, 0.900616
-1.44, 0.08, 0.900635
-1.44, 0.16, 0.900644
-1.44, 0.24, 0.900648
-1.44, 0.32, 0.90065
-1.44, 0.4, 0.90065
-1.44, 0.48, 0.900649
-1.44, 0.56, 0.900645
-1.44, 0.64, 0.90063
-1.44, 0.72, 0.900584
-1.44, 0.8, 0.900439
-1.44, 0.88, 0.899984
-1.44, 0.96, 0.898556
-1.44, 1.04, 0.894097
-1.44, 1.12, 0.880919
-1.44, 1.2, 0.849194
-1.44, 1.28, 0.795022
-1.44, 1.36, 0.753065
-1.44, 1.44, 0.609907
-1.44, 1.52, 0.128968
-1.44, 1.6, 0.0022419
-1.44, 1.68, 0.000229509
-1.44, 1.76, 0.000190906
-1.44, 1.84, 0.000183899
-1.44, 1.92, 0.000181989

-1.36, -2, 0.00031677
-1.36, -1.92, 0.000317447
-1.36, -1.84, 0.000318936
-1.36, -1.76, 0.000322245
-1.36, -1.68, 0.000329786
-1.36, -1.6, 0.000347937
-1.36, -1.52, 0.000397565
-1.36, -1.44, 0.000583904
-1.36, -1.36, 0.00213675
-1.36, -1.28, 0.0249394
-1.36, -1.2, 0.17192
-1.36, -1.12, 0.480345
-1.36, -1.04, 0.736655
-1.36, -0.96, 0.798574
-1.36, -0.88, 0.825571
-1.36, -0.8, 0.849986
-1.36, -0.72, 0.87086
-1.36, -0.64, 0.885172
-1.36, -0.56, 0.893195
-1.36, -0.48, 0.897176
-1.36, -0.4, 0.899049
-1.36, -0.32, 0.899915
-1.36, -0.24, 0.900313
-1.36, -0.16, 0.900496
-1.36, -0.08, 0.900581
-1.36, 0, 0.900619
-1.36, 0.08, 0.900637
-1.36, 0.16, 0.900645
-1.36, 0.24, 0.900649
-1.36, 0.32, 0.90065
-1.36, 0.4, 0.900651
-1.36, 0.48, 0.900649
-1.36, 0.56, 0.900645
-1.36, 0.64, 0.90063
-1.36, 0.72, 0.900583
-1.36, 0.8, 0.900435
-1.36, 0.88, 0.899972
-1.36, 0.96, 0.898518
-1.36, 1.04, 0.893982
-1.36, 1.12, 0.880597
-1.36, 1.2, 0.848521
-1.36, 1.28, 0.79412
-1.36, 1.36, 0.752597
-1.36, 1.44, 0.604264
-1.36, 1.52, 0.124685
-1.36, 1.6, 0.00205147
-1.36, 1.68, 0.000228033
-1.36, 1.76, 0.000190705
-1.36, 1.84, 0.000183848
-1.36, 1.92, 0.000181974

-1.28, -2, 0.000316823
-1.28, -1.92, 0.000317563
-1.28, -1.84, 0.000319192
-1.28, -1.76, 0.000322821
-1.28, -1.68, 0.000331124
-1.28, -1.6, 0.000351303
-1.28, -1.52, 0.000407758
-1.28, -1.44, 0.000632729
-1.28, -1.36, 0.00274874
-1.28, -1.28, 0.0334105
-1.28, -1.2, 0.192872
-1.28, -1.12, 0.512771
-1.28, -1.04, 0.750744
-1.28, -0.96, 0.80195
-1.28, -0.88, 0.828444
-1.28, -0.8, 0.852608
-1.28, -0.72, 0.872847
-1.28, -0.64, 0.886365
-1.28, -0.56, 0.893808
-1.28, -0.48, 0.897468
-1.28, -0.4, 0.899184
-1.28, -0.32, 0.899977
-1.28, -0.24, 0.900342
-1.28, -0.16, 0.90051
-1.28, -0.08, 0.900587
-1.28, 0, 0.900622
-1.28, 0.08, 0.900638
-1.28, 0.16, 0.900646
-1.28, 0.24, 0.900649
-1.28, 0.32, 0.90065
-1.28, 0.4, 0.900651
-1.28, 0.48, 0.900649
-1.28, 0.56, 0.900645
-1.28, 0.64, 0.900629
-1.28, 0.72, 0.900581
-1.28, 0.8, 0.900431
-1.28, 0.88, 0.89996
-1.28, 0.96, 0.89848
-1.28, 1.04, 0.893865
-1.28, 1.12, 0.880271
-1.28, 1.2, 0.847843
-1.28, 1.28, 0.793222
-1.28, 1.36, 0.752124
-1.28, 1.44, 0.598592
-1.28, 1.52, 0.120538
-1.28, 1.6, 0.00187921
-1.28, 1.68, 0.000226618
-1.28, 1.76, 0.000190508
-1.28, 1.84, 0.000183799
-1.28, 1.92, 0.000181959

-1.2, -2, 0.000316881
-1.2, -1.92, 0.000317691
-1.2, -1.84, 0.000319474
-1.2, -1.76, 0.000323454
-1.2, -1.68, 0.000332603
-1.2, -1.6, 0.000355074
-1.2, -1.52, 0.000419565
-1.2, -1.44, 0.000694256
-1.2, -1.36, 0.0035971
-1.2, -1.28, 0.0447443
-1.2, -1.2, 0.214708
-1.2, -1.12, 0.542803
-1.2, -1.04, 0.761717
-1.2, -0.96, 0.805188
-1.2, -0.88, 0.831294
-1.2, -0.8, 0.85518
-1.2, -0.72, 0.874742
-1.2, -0.64, 0.887478
-1.2, -0.56, 0.894373
-1.2, -0.48, 0.897735
-1.2, -0.4, 0.899308
-1.2, -0.32, 0.900034
-1.2, -0.24, 0.900368
-1.2, -0.16, 0.900522
-1.2, -0.08, 0.900592
-1.2, 0, 0.900624
-1.2, 0.08, 0.900639
-1.2, 0.16, 0.900646
-1.2, 0.24, 0.900649
-1.2, 0.32, 0.90065
-1.2, 0.4, 0.900651
-1.2, 0.48, 0.900649
-1.2, 0.56, 0.900644
-1.2, 0.64, 0.900629
-1.2, 0.72, 0.90058
-1.2, 0.8, 0.900427
-1.2, 0.88, 0.899947
-1.2, 0.96, 0.898442
-1.2, 1.04, 0.893746
-1.2, 1.12, 0.87994
-1.2, 1.2, 0.847159
-1.2, 1.28, 0.792328
-1.2, 1.36, 0.751644
-1.2, 1.44, 0.592904
-1.2, 1.52, 0.116522
-1.2, 1.6, 0.00172367
-1.2, 1.68, 0.000225259
-1.2, 1.76, 0.000190317
-1.2, 1.84, 0.00018375
-1.2, 1.92, 0.000181945

-1.12, -2, 0.000316945
-1.12, -1.92, 0.00031783
-1.12, -1.84, 0.000319782
-1.12, -1.76, 0.000324148
-1.12, -1.68, 0.000334238
-1.12, -1.6, 0.00035931
-1.12, -1.52, 0.000433329
-1.12, -1.44, 0.000772939
-1.12, -1.36, 0.00476218
-1.12, -1.28, 0.0590937
-1.12, -1.2, 0.239027
-1.12, -1.12, 0.574757
-1.12, -1.04, 0.770341
-1.12, -0.96, 0.80833
-1.12, -0.88, 0.834121
-1.12, -0.8, 0.857697
-1.12, -0.72, 0.876544
-1.12, -0.64, 0.888515
-1.12, -0.56, 0.894893
-1.12, -0.48, 0.897981
-1.12, -0.4, 0.899422
-1.12, -0.32, 0.900087
-1.12, -0.24, 0.900392
-1.12, -0.16, 0.900533
-1.12, -0.08, 0.900597
-1.12, 0, 0.900627
-1.12, 0.08, 0.90064
-1.12, 0.16, 0.900647
-1.12, 0.24, 0.900649
-1.12, 0.32, 0.900651
-1.12, 0.4, 0.900651
-1.12, 0.48, 0.900649
-1.12, 0.56, 0.900644
-1.12, 0.64, 0.900629
-1.12, 0.72, 0.900579
-1.12, 0.8, 0.900423
-1.12, 0.88, 0.899935
-1.12, 0.96, 0.898403
-1.12, 1.04, 0.893625
-1.12, 1.12, 0.879604
-1.12, 1.2, 0.84647
-1.12, 1.28, 0.79144
-1.12, 1.36, 0.751155
-1.12, 1.44, 0.587215
-1.12, 1.52, 0.112629
-1.12, 1.6, 0.0015834
-1.12, 1.68, 0.000223955
-1.12, 1.76, 0.000190129
-1.12, 1.84, 0.000183702
-1.12, 1.92, 0.00018193

-1.04, -2, 0.000317014
-1.04, -1.92, 0.000317982
-1.04, -1.84, 0.000320119
-1.04, -1.76, 0.000324912
-1.04, -1.68, 0.000336049
-1.04, -1.6, 0.000364081
-1.04, -1.52, 0.000449481
-1.04, -1.44, 0.00087515
-1.04, -1.36, 0.00634142
-1.04, -1.28, 0.0759027
-1.04, -1.2, 0.268208
-1.04, -1.12, 0.609022
-1.04, -1.04, 0.777247
-1.04, -0.96, 0.811404
-1.04, -0.88, 0.836925
-1.04, -0.8, 0.860151
-1.04, -0.72, 0.878252
-1.04, -0.64, 0.889478
-1.04, -0.56, 0.895371
-1.04, -0.48, 0.898206
-1.04, -0.4, 0.899526
-1.04, -0.32, 0.900135
-1.04, -0.24, 0.900414
-1.04, -0.16, 0.900543
-1.04, -0.08, 0.900602
-1.04, 0, 0.900629
-1.04, 0.08, 0.900641
-1.04, 0.16, 0.900647
-1.04, 0.24, 0.90065
-1.04, 0.32, 0.900651
-1.04, 0.4, 0.900651
-1.04, 0.48, 0.900649
-1.04, 0.56, 0.900644
-1.04, 0.64, 0.900628
-1.04, 0.72, 0.900578
-1.04, 0.8, 0.900419
-1.04, 0.88, 0.899922
-1.04, 0.96, 0.898363
-1.04, 1.04, 0.893502
-1.04, 1.12, 0.879264
-1.04, 1.2, 0.845774
-1.04, 1.28, 0.790557
-1.04, 1.36, 0.750657
-1.04, 1.44, 0.581538
-1.04, 1.52, 0.108851
-1.04, 1.6, 0.00145706
-1.04, 1.68, 0.000222701
-1.04, 1.76, 0.000189946
-1.04, 1.84, 0.000183655
-1.04, 1.92, 0.000181916

-0.96, -2, 0.00031709
-0.96, -1.92, 0.000318148
-0.96, -1.84, 0.000320489
-0.96, -1.76, 0.000325752
-0.96, -1.68, 0.000338057
-0.96, -1.6, 0.000369469
-0.96, -1.52, 0.000468581
-0.96, -1.44, 0.00101009
-0.96, -1.36, 0.00845361
-0.96, -1.28, 0.0943635
-0.96, -1.2, 0.305034
-0.96, -1.12, 0.643163
-0.96, -1.04, 0.782924
-0.96, -0.96, 0.814427
-0.96, -0.88, 0.839706
-0.96, -0.8, 0.862536
-0.96, -0.72, 0.879867
-0.96, -0.64, 0.890372
-0.96, -0.56, 0.895811
-0.96, -0.48, 0.898412
-0.96, -0.4, 0.899621
-0.96, -0.32, 0.900178
-0.96, -0.24, 0.900434
-0.96, -0.16, 0.900552
-0.96, -0.08, 0.900606
-0.96, 0, 0.900631
-0.96, 0.08, 0.900642
-0.96, 0.16, 0.900647
-0.96, 0.24, 0.90065
-0.96, 0.32, 0.900651
-0.96, 0.4, 0.900651
-0.96, 0.48, 0.900649
-0.96, 0.56, 0.900644
-0.96, 0.64, 0.900628
-0.96, 0.72, 0.900576
-0.96, 0.8, 0.900415
-0.96, 0.88, 0.899909
-0.96, 0.96, 0.898322
-0.96, 1.04, 0.893376
-0.96, 1.12, 0.878919
-0.96, 1.2, 0.845073
-0.96, 1.28, 0.789679
-0.96, 1.36, 0.750148
-0.96, 1.44, 0.575883
-0.96, 1.52, 0.105178
-0.96, 1.6, 0.00134336
-0.96, 1.68, 0.000221497
-0.96, 1.76, 0.000189767
-0.96, 1.84, 0.000183609
-0.96, 1.92, 0.000181903

-0.88, -2, 0.000317173
-0.88, -1.92, 0.000318331
-0.88, -1.84, 0.000320894
-0.88, -1.76, 0.000326677
-0.88, -1.68, 0.000340286
-0.88, -1.6, 0.000375577
-0.88, -1.52, 0.000491361
-0.88, -1.44, 0.00119109
-0.88, -1.36, 0.0112505
-0.88, -1.28, 0.113997
-0.88, -1.2, 0.350779
-0.88, -1.12, 0.674391
-0.88, -1.04, 0.787738
-0.88, -0.96, 0.81741
-0.88, -0.88, 0.842461
-0.88, -0.8, 0.864847
-0.88, -0.72, 0.88139
-0.88, -0.64, 0.8912
-0.88, -0.56, 0.896215
-0.88, -0.48, 0.898601
-0.88, -0.4, 0.899708
-0.88, -0.32, 0.900219
-0.88, -0.24, 0.900453
-0.88, -0.16, 0.900561
-0.88, -0.08, 0.90061
-0.88, 0, 0.900633
-0.88, 0.08, 0.900643
-0.88, 0.16, 0.900648
-0.88, 0.24, 0.90065
-0.88, 0.32, 0.900651
-0.88, 0.4, 0.900651
-0.88, 0.48, 0.900649
-0.88, 0.56, 0.900644
-0.88, 0.64, 0.900627
-0.88, 0.72, 0.900575
-0.88, 0.8, 0.900411
-0.88, 0.88, 0.899896
-0.88, 0.96, 0.898281
-0.88, 1.04, 0.893249
-0.88, 1.12, 0.87857
-0.88, 1.2, 0.844366
-0.88, 1.28, 0.788807
-0.88, 1.36, 0.749627
-0.88, 1.44, 0.570259
-0.88, 1.52, 0.101599
-0.88, 1.6, 0.00124109
-0.88, 1.68, 0.000220338
-0.88, 1.76, 0.000189593
-0.88, 1.84, 0.000183564
-0.88, 1.92, 0.000181889

-0.8, -2, 0.000317263
-0.8, -1.92, 0.00031853
-0.8, -1.84, 0.000321338
-0.8, -1.76, 0.000327695
-0.8, -1.68, 0.000342765
-0.8, -1.6, 0.000382525
-0.8, -1.52, 0.000518784
-0.8, -1.44, 0.00143748
-0.8, -1.36, 0.0149438
-0.8, -1.28, 0.134503
-0.8, -1.2, 0.401698
-0.8, -1.12, 0.701049
-0.8, -1.04, 0.791954
-0.8, -0.96, 0.820359
-0.8, -0.88, 0.845187
-0.8, -0.8, 0.867077
-0.8, -0.72, 0.882823
-0.8, -0.64, 0.891966
-0.8, -0.56, 0.896586
-0.8, -0.48, 0.898774
-0.8, -0.4, 0.899788
-0.8, -0.32, 0.900255
-0.8, -0.24, 0.90047
-0.8, -0.16, 0.900568
-0.8, -0.08, 0.900614
-0.8, 0, 0.900634
-0.8, 0.08, 0.900644
-0.8, 0.16, 0.900648
-0.8, 0.24, 0.90065
-0.8, 0.32, 0.900651
-0.8, 0.4, 0.900651
-0.8, 0.48, 0.900649
-0.8, 0.56, 0.900644
-0.8, 0.64, 0.900627
-0.8, 0.72, 0.900574
-0.8, 0.8, 0.900407
-0.8, 0.88, 0.899883
-0.8, 0.96, 0.898239
-0.8, 1.04, 0.893119
-0.8, 1.12, 0.878215
-0.8, 1.2, 0.843654
-0.8, 1.28, 0.787942
-0.8, 1.36, 0.749093
-0.8, 1.44, 0.564672
-0.8, 1.52, 0.0981035
-0.8, 1.6, 0.00114915
-0.8, 1.68, 0.000219223
-0.8, 1.76, 0.000189422
-0.8, 1.84, 0.00018352
-0.8, 1.92, 0.000181876

-0.72, -2, 0.000317362
-0.72, -1.92, 0.000318748
-0.72, -1.84, 0.000321826
-0.72, -1.76, 0.000328817
-0.72, -1.68, 0.000345526
-0.72, -1.6, 0.000390463
-0.72, -1.52, 0.000552146
-0.72, -1.44, 0.00177695
-0.72, -1.36, 0.0198584
-0.72, -1.28, 0.155396
-0.72, -1.2, 0.449205
-0.72, -1.12, 0.722743
-0.72, -1.04, 0.795762
-0.72, -0.96, 0.823279
-0.72, -0.88, 0.847881
-0.72, -0.8, 0.869224
-0.72, -0.72, 0.884168
-0.72, -0.64, 0.892674
-0.72, -0.56, 0.896926
-0.72, -0.48, 0.898933
-0.72, -0.4, 0.899861
-0.72, -0.32, 0.900289
-0.72, -0.24, 0.900485
-0.72, -0.16, 0.900575
-0.72, -0.08, 0.900617
-0.72, 0, 0.900636
-0.72, 0.08, 0.900644
-0.72, 0.16, 0.900648
-0.72, 0.24, 0.90065
-0.72, 0.32, 0.900651
-0.72, 0.4, 0.900651
